date,algo_returns,sp_500_returns,algo_volume,sp_500_volume,algo_volatility,sp_500_volatility,risk_free_rate,market_condition,domestic_returns_algo,international_returns_algo,volatility_regime,geopolitical_event,economic_sentiment,key_market_sector,excess_return_algo,excess_return_sp_500,sharpe_algo,sharpe_sp_500
2022-06-01,0.06737174223633495,0.05395230473804375,504839440.79383564,31770701512.938995,0.044674087930264055,0.04337290090316898,0.0013107608624343126,Bull,0.01973411942600112,0.02624395712459965,Not High,No Geopolitical Event,Positive,Not Tech,0.06606098137390064,0.05264154387560944,1.478731507110372,1.2136966349825877
2022-07-01,0.06462505896703646,0.04774015423848478,784558797.1578583,147221069854.1479,0.05507985396060655,0.05347558636952092,0.001636615155966581,Bull,-0.027258356043945085,0.016550124373193333,High,No Geopolitical Event,Not Positive,Tech,0.06298844381106988,0.0461035390825182,1.1435840744261887,0.8621418148449792
2022-08-01,0.049309626972304635,0.0299358783803228,234218978.54152548,121516321441.34908,0.032358129437975815,0.03141565964852021,0.001845679456987659,Bull,-0.008405635300610653,-0.04468972501133795,Not High,No Geopolitical Event,Positive,Not Tech,0.047463947515316976,0.02809019892333514,1.4668322409147925,0.8941463982488203
2022-09-01,0.0566987869741644,0.017549269404457647,328198820.98093206,89512531971.57669,0.03716647426350904,0.036083955595639844,0.0018464004238114562,Bull,0.021346535987788705,0.009114241904889063,Not High,No Geopolitical Event,Positive,Not Tech,0.05485238655035295,0.01570286898064619,1.475856605645491,0.4351759312813151
2022-10-01,-0.012937519660470463,-0.017116243041574858,569461170.7104963,102958229445.1796,0.060246942427298236,0.05849217711388178,0.00152236118160598,Bull,0.02702588089686196,1.4695387332475628e-4,High,Geopolitical Event,Not Positive,Not Tech,-0.014459880842076443,-0.018638604223180838,-0.2400102023355892,-0.31865123069179435
2022-11-01,0.05707595493335956,0.062426097941200305,388424359.8330767,113900085586.87897,0.04848609612214647,0.04707387973023929,0.0013979058953537127,Bull,0.028437449177232288,0.008558166807625047,Not High,No Geopolitical Event,Not Positive,Tech,0.05567804903800585,0.06102819204584659,1.1483302119795613,1.2964342942534932
2022-12-01,0.03200355516217872,-0.016010383485885078,962458972.2515157,19034873874.246815,0.023461104949532584,0.0227777717956627,0.002053002534396109,Bull,0.03933013560897236,-0.014016705650846664,Not High,No Geopolitical Event,Not Positive,Not Tech,0.02995055262778261,-0.018063386020281187,1.2766045202137555,-0.7930269116016335
2023-01-01,0.10117005538255737,0.09549331972066308,679336355.4213601,125445664342.34677,0.030549414243551534,0.029659625479176246,0.001624994055543505,Bull,0.019016951813590866,-0.018472626097708028,Not High,No Geopolitical Event,Positive,Not Tech,0.09954506132701386,0.09386832566511957,3.258493290031777,3.1648520218511753
2023-02-01,0.0693431056486101,0.06930442504740758,502991272.09183615,56499984554.03381,0.04253095553943206,0.04129218984410879,0.0016356301992135336,Bull,0.04719177588965124,-0.01983094527280488,Not High,No Geopolitical Event,Positive,Not Tech,0.06770747544939656,0.06766879484819405,1.591957542233501,1.6387795150527344
2023-03-01,-0.011653476741684933,-0.0014280143640190753,228288637.7304865,80805301691.57242,0.053516527864645225,0.05195779404334488,0.0017203900697795316,Bull,0.00446967914260844,4.1981938400903127e-4,High,Geopolitical Event,Not Positive,Not Tech,-0.013373866811464465,-0.003148404433798607,-0.24990161628739896,-0.060595421567976995
2023-04-01,-0.04425115045862717,-0.03305683601227123,491538149.3078255,62125421096.7919,0.04354960246613321,0.042281167442847774,0.00138702983150929,Bull,-0.00126885440886133,0.06372530592114507,Not High,No Geopolitical Event,Not Positive,Not Tech,-0.04563818029013646,-0.03444386584378052,-1.0479585967662381,-0.8146384768192346
2023-05-01,-0.01739573213393178,-0.02041626254797204,414172066.86968434,111354258816.92174,0.051028130961812725,0.049541874720206526,0.001532316657007815,Bear,-0.0016797235510762863,0.05096346506237311,High,No Geopolitical Event,Not Positive,Not Tech,-0.018928048790939594,-0.021948579204979855,-0.37093360924985747,-0.4430308568042085
2023-06-01,0.045135064709591756,0.01827534836626118,460962265.1349822,60491202338.830605,0.054476755391214604,0.052890053777878254,0.0013991096043568518,Bear,0.03774594048373036,-0.005399004717722261,High,No Geopolitical Event,Not Positive,Tech,0.043735955105234904,0.01687623876190433,0.8028370043544873,0.3190815201810774
2023-07-01,0.03482928764009942,-0.0018676751384949439,268730717.6282626,93315483313.47452,0.06181086473728828,0.060010548288629395,0.0015380727857210452,Bull,0.02124160115321548,-0.058436658181549604,High,No Geopolitical Event,Not Positive,Tech,0.03329121485437837,-0.003405747924215989,0.5385981088579558,-0.056752488043194556
2023-08-01,0.022750063100802433,-0.005901703975909327,622546586.9115205,59227838348.50734,0.04517597235273211,0.04386016733274962,0.001671031140029422,Bull,0.038696358436409985,-0.02478333714143814,Not High,No Geopolitical Event,Not Positive,Not Tech,0.02107903196077301,-0.007572735115938749,0.4665983013312654,-0.17265632067674125
2023-09-01,-0.02283788863250568,-0.03006474269060063,288591219.63511753,41693304755.95294,0.04406358636633674,0.04278018093819101,0.00142794686125014,Bull,0.017545871568858305,-0.009310421329620315,Not High,No Geopolitical Event,Not Positive,Not Tech,-0.02426583549375582,-0.03149268955185077,-0.550700419435087,-0.736151387422871
2023-10-01,0.021893889755335204,0.00619889100764319,433277522.0920529,131859823912.76599,0.026540655200834623,0.025767626408577302,0.0017480917564745013,Bull,0.011062157955743748,0.013145520169132164,Not High,No Geopolitical Event,Not Positive,Not Tech,0.020145797998860702,0.004450799251168688,0.7590542828131529,0.1727283367352433
2023-11-01,-0.02298810805188443,-0.023396178778283032,587104223.4313308,104290906133.60922,0.04562207421910462,0.04429327594087827,0.0016989255124619795,Bear,0.015532948497469879,-0.01750429102803258,High,Geopolitical Event,Not Positive,Not Tech,-0.02468703356434641,-0.02509510429074501,-0.5411203674296885,-0.5665669056459366
2023-12-01,-0.058562040695005674,-0.05871767746352547,327907497.0859184,170522164037.83063,0.03870894440367569,0.03758149942104436,0.001503469335561336,Bear,-0.01415233648483458,0.0892672276332756,Not High,No Geopolitical Event,Not Positive,Not Tech,-0.06006551003056701,-0.06022114679908681,-1.5517217262288185,-1.602414691452279
2024-01-01,0.024983949168027902,-0.0072090608115104975,649358624.9315491,74389226730.38304,0.03456670129711786,0.03355990417195909,0.0016886160469760103,Bear,-4.923052082822961e-4,-0.001890701376734043,Not High,No Geopolitical Event,Not Positive,Not Tech,0.023295333121051892,-0.008897676858486508,0.6739241017190793,-0.2651281962217563
2024-02-01,0.03894801279035975,0.04475986436243064,251196183.45089146,126372707404.78786,0.042745965820210334,0.04150093768952459,0.0017739364308362315,Bull,-0.005940692927169002,-0.03955777880958039,Not High,No Geopolitical Event,Positive,Not Tech,0.037174076359523515,0.042985927931594406,0.8696511038229384,1.0357820889055394
2024-03-01,0.03859200080551361,-0.015013878504335675,119056968.15548818,193338722611.99588,0.05505291467925967,0.053449431727436575,0.0018250838433171435,Bull,0.04398644543950697,0.0033495297086994693,High,No Geopolitical Event,Not Positive,Tech,0.036766916962196465,-0.01683896234765282,0.6678468738013581,-0.31504474048522146
2024-04-01,0.0450121810096843,0.032318572889001335,612147604.605864,62551680654.83341,0.0240736905665076,0.023372515113114174,0.001616738065362222,Bull,0.010953398172743998,-0.031215103263736554,Not High,No Geopolitical Event,Positive,Not Tech,0.04339544294432208,0.030701834823639113,1.8026086538096393,1.3135871203870781
2024-05-01,-0.03792453179898223,-0.056715308331566565,738602107.3010136,37160954754.12467,0.04019802334178409,0.03902720712794571,0.0016362546129933264,Bull,0.03868919705580359,0.015246228291013058,Not High,No Geopolitical Event,Not Positive,Not Tech,-0.03956078641197556,-0.05835156294455989,-0.9841475556051497,-1.4951508764965362
2024-06-01,0.005506967284226954,0.005777521379018422,420551409.61513686,63883325432.63136,0.04580036402090188,0.044466372835827064,0.0016373878182764923,Bull,0.05322981203383917,0.018345344563594775,High,No Geopolitical Event,Not Positive,Not Tech,0.003869579465950462,0.00414013356074193,0.08448796311279326,0.09310706713200087
2024-07-01,0.031788514362473104,0.028776288157738493,624251023.8779914,64696916572.02278,0.03539896202843398,0.034367924299450466,0.001887198200473783,Bear,0.019064503817801157,0.023223504465135377,Not High,No Geopolitical Event,Positive,Not Tech,0.02990131616199932,0.02688908995726471,0.8446947155676848,0.7823891173344635
2024-08-01,0.008205811840563744,0.020046134486668577,272198391.10582525,77678181635.42285,0.048038200307742016,0.04663902942499225,0.0018355342775893124,Bull,0.028577578127047025,-0.055874330364968576,High,No Geopolitical Event,Not Positive,Not Tech,0.0063702775629744315,0.018210600209079265,0.13260858071628828,0.39045838718334974
2024-09-01,0.02306853999850319,0.012227047765957733,455281149.2775141,169505716465.71014,0.048836728182342026,0.047414299206157307,0.0017880443047701977,Bull,-0.01212135038792157,0.017828451638825953,High,No Geopolitical Event,Not Positive,Not Tech,0.02128049569373299,0.010439003461187535,0.4357477760237717,0.2201657229140678
2024-10-01,0.005251407766274221,-0.017628240332215057,183778320.98305506,61170326865.60908,0.044258727559457284,0.04296963840724008,0.0016045404986229084,Bull,0.006526604449603946,0.021418003221665836,High,No Geopolitical Event,Not Positive,Not Tech,0.0036468672676513124,-0.019232780830837966,0.08239882772843168,-0.44759000875365473
2024-11-01,-0.00500208695811569,-0.02598817384134329,875749321.8872377,86767878599.27463,0.01920024860427172,0.018641018062399727,0.0017126487085252773,Bull,0.024024296987656773,-0.04784433790017951,Not High,No Geopolitical Event,Not Positive,Not Tech,-0.006714735666640968,-0.027700822549868567,-0.34972128773098576,-1.4860144685843697
2024-12-01,-0.03409588136529156,-0.03296515162419653,1229600836.8450449,64257094030.46665,0.07108501890242637,0.06901458145866637,0.001717563338575978,Bear,0.028881738066723048,0.04721462558921645,High,Geopolitical Event,Not Positive,Not Tech,-0.03581344470386754,-0.03468271496277251,-0.5038114254851117,-0.5025418430385524
